region,week_start,sales
Puno,2024-04-15,5113.94
Puno,2024-04-22,4961.51
Puno,2024-04-29,4994.14
Puno,2024-05-06,5011.23
Puno,2024-05-13,5009.18
Puno,2024-05-20,4928.73
Puno,2024-05-27,4849.00
Puno,2024-06-03,4723.42
Puno,2024-06-10,4827.48
Puno,2024-06-17,4814.75
Puno,2024-06-24,4651.29
Puno,2024-07-01,4602.41
Puno,2024-07-08,4510.19
Puno,2024-07-15,4408.41
Puno,2024-07-22,4502.39
Puno,2024-07-29,4546.29
Puno,2024-08-05,4453.57
Puno,2024-08-12,4508.61
Puno,2024-08-19,4443.80
Puno,2024-08-26,4249.65
Puno,2024-09-02,4317.82
Puno,2024-09-09,4248.09
Puno,2024-09-16,4350.28
Puno,2024-09-23,4149.71
Puno,2024-09-30,4269.95
Puno,2024-10-07,4219.86
Puno,2024-10-14,4305.79
Puno,2024-10-21,4346.01
Puno,2024-10-28,4382.37
Puno,2024-11-04,4575.84
Puno,2024-11-11,4529.41
Puno,2024-11-18,4545.82
Puno,2024-11-25,4611.82
Puno,2024-12-02,4622.16
Puno,2024-12-09,4756.39
Puno,2024-12-16,4763.11
Puno,2024-12-23,4757.19
Puno,2024-12-30,4740.52
Puno,2025-01-06,4859.13
Puno,2025-01-13,4850.73
Puno,2025-01-20,4976.15
Puno,2025-01-27,5110.93
Puno,2025-02-03,5174.71
Puno,2025-02-10,5136.21
Puno,2025-02-17,5299.99
Puno,2025-02-24,5205.58
Puno,2025-03-03,5299.72
Puno,2025-03-10,5257.04
Puno,2025-03-17,5302.31
Puno,2025-03-24,5167.81
Puno,2025-03-31,5235.17
Puno,2025-04-07,5127.34
Puno,2025-04-14,5158.67
Puno,2025-04-21,5183.37
Puno,2025-04-28,5184.11
Puno,2025-05-05,5130.55
Puno,2025-05-12,5164.62
Puno,2025-05-19,5177.57
Puno,2025-05-26,4937.73
Puno,2025-06-02,4941.01
Puno,2025-06-09,4867.96
Puno,2025-06-16,4853.27
Puno,2025-06-23,4731.59
Puno,2025-06-30,4572.00
Puno,2025-07-07,4531.90
Puno,2025-07-14,4588.49
Puno,2025-07-21,4595.89
Puno,2025-07-28,4622.80
Puno,2025-08-04,4582.78
Puno,2025-08-11,4522.13
Puno,2025-08-18,4506.96
Puno,2025-08-25,4439.54
Puno,2025-09-01,4452.29
Puno,2025-09-08,4332.38
Puno,2025-09-15,4373.53
Puno,2025-09-22,4315.92
Puno,2025-09-29,4262.50
Puno,2025-10-06,4279.13
Puno,2025-10-13,4230.70
Puno,2025-10-20,4513.74
Puno,2025-10-27,4466.56
Puno,2025-11-03,4561.09
Puno,2025-11-10,4636.85
Puno,2025-11-17,4737.85
Puno,2025-11-24,4785.21
Puno,2025-12-01,4771.53
Puno,2025-12-08,4817.10
Puno,2025-12-15,4785.25
Puno,2025-12-22,4809.85
Puno,2025-12-29,4805.57
Puno,2026-01-05,4937.20
Puno,2026-01-12,5098.51
Puno,2026-01-19,5051.83
Puno,2026-01-26,5176.30
San Martin,2023-02-06,4985.88
San Martin,2023-02-13,4950.00
San Martin,2023-02-20,4993.89
San Martin,2023-02-27,5125.15
San Martin,2023-03-06,4961.13
San Martin,2023-03-13,4948.95
San Martin,2023-03-20,5111.64
San Martin,2023-03-27,4777.50
San Martin,2023-04-03,4812.48
San Martin,2023-04-10,4990.88
San Martin,2023-04-17,4843.64
San Martin,2023-04-24,4908.03
San Martin,2023-05-01,5022.46
San Martin,2023-05-08,4844.41
San Martin,2023-05-15,4849.62
San Martin,2023-05-22,4897.81
San Martin,2023-05-29,4833.38
San Martin,2023-06-05,4757.11
San Martin,2023-06-12,4725.94
San Martin,2023-06-19,4589.00
San Martin,2023-06-26,4651.21
San Martin,2023-07-03,4632.29
San Martin,2023-07-10,4540.35
San Martin,2023-07-17,4525.75
San Martin,2023-07-24,4579.63
San Martin,2023-07-31,4521.64
San Martin,2023-08-07,4551.56
San Martin,2023-08-14,4577.82
San Martin,2023-08-21,4679.37
San Martin,2023-08-28,4570.58
San Martin,2023-09-04,4546.38
San Martin,2023-09-11,4517.34
San Martin,2023-09-18,4477.97
San Martin,2023-09-25,4422.83
San Martin,2023-10-02,4422.23
San Martin,2023-10-09,4551.73
San Martin,2023-10-16,4490.43
San Martin,2023-10-23,4579.75
San Martin,2023-10-30,4598.00
San Martin,2023-11-06,4599.42
San Martin,2023-11-13,4706.66
San Martin,2023-11-20,4867.63
San Martin,2023-11-27,4776.01
San Martin,2023-12-04,4772.00
San Martin,2023-12-11,4791.89
San Martin,2023-12-18,4798.43
San Martin,2023-12-25,4838.94
San Martin,2024-01-01,4810.39
San Martin,2024-01-08,4856.43
San Martin,2024-01-15,4869.23
San Martin,2024-01-22,4972.33
San Martin,2024-01-29,5021.00
San Martin,2024-02-05,5062.67
San Martin,2024-02-12,5127.59
San Martin,2024-02-19,5101.56
San Martin,2024-02-26,5190.08
San Martin,2024-03-04,5127.47
San Martin,2024-03-11,5166.77
San Martin,2024-03-18,5031.17
San Martin,2024-03-25,5020.92
San Martin,2024-04-01,4932.64
San Martin,2024-04-08,4962.58
San Martin,2024-04-15,5010.95
San Martin,2024-04-22,4939.30
San Martin,2024-04-29,5069.19
San Martin,2024-05-06,4980.20
San Martin,2024-05-13,5078.49
San Martin,2024-05-20,4890.46
San Martin,2024-05-27,4907.83
San Martin,2024-06-03,4846.48
San Martin,2024-06-10,4887.81
San Martin,2024-06-17,4804.58
San Martin,2024-06-24,4703.49
San Martin,2024-07-01,4635.93
San Martin,2024-07-08,4636.62
San Martin,2024-07-15,4674.91
San Martin,2024-07-22,4685.80
San Martin,2024-07-29,4640.26
San Martin,2024-08-05,4630.05
San Martin,2024-08-12,4676.41
San Martin,2024-08-19,4679.61
San Martin,2024-08-26,4677.71
San Martin,2024-09-02,4611.82
San Martin,2024-09-09,4728.66
San Martin,2024-09-16,4549.56
San Martin,2024-09-23,4671.38
San Martin,2024-09-30,4660.08
San Martin,2024-10-07,4644.89
San Martin,2024-10-14,4736.75
San Martin,2024-10-21,4697.39
San Martin,2024-10-28,4695.89
San Martin,2024-11-04,4739.25
San Martin,2024-11-11,4780.76
San Martin,2024-11-18,4918.77
San Martin,2024-11-25,4794.23
San Martin,2024-12-02,4811.03
San Martin,2024-12-09,5006.83
San Martin,2024-12-16,4973.54
San Martin,2024-12-23,4938.53
San Martin,2024-12-30,4984.68
San Martin,2025-01-06,5000.62
San Martin,2025-01-13,4976.51
San Martin,2025-01-20,4941.14
San Martin,2025-01-27,5171.69
San Martin,2025-02-03,5165.43
San Martin,2025-02-10,5084.50
San Martin,2025-02-17,5204.78
San Martin,2025-02-24,5168.29
San Martin,2025-03-03,5177.19
San Martin,2025-03-10,5136.26
San Martin,2025-03-17,5159.69
San Martin,2025-03-24,5077.20
San Martin,2025-03-31,4989.42
San Martin,2025-04-07,5092.83
San Martin,2025-04-14,5076.87
San Martin,2025-04-21,4957.90
San Martin,2025-04-28,5086.30
San Martin,2025-05-05,5123.74
San Martin,2025-05-12,5053.19
San Martin,2025-05-19,5058.34
San Martin,2025-05-26,4963.66
San Martin,2025-06-02,4852.51
San Martin,2025-06-09,4943.56
San Martin,2025-06-16,4844.65
San Martin,2025-06-23,4823.90
San Martin,2025-06-30,4737.81
San Martin,2025-07-07,4708.96
San Martin,2025-07-14,4725.88
San Martin,2025-07-21,4714.88
San Martin,2025-07-28,4787.96
San Martin,2025-08-04,4719.07
San Martin,2025-08-11,4663.40
San Martin,2025-08-18,4768.09
San Martin,2025-08-25,4664.10
San Martin,2025-09-01,4564.10
San Martin,2025-09-08,4631.75
San Martin,2025-09-15,4649.44
San Martin,2025-09-22,4608.85
San Martin,2025-09-29,4557.12
San Martin,2025-10-06,4656.24
San Martin,2025-10-13,4781.52
San Martin,2025-10-20,4802.69
San Martin,2025-10-27,4804.52
San Martin,2025-11-03,4920.64
San Martin,2025-11-10,4883.27
San Martin,2025-11-17,4894.53
San Martin,2025-11-24,5022.09
San Martin,2025-12-01,4920.56
San Martin,2025-12-08,5016.45
San Martin,2025-12-15,4993.55
San Martin,2025-12-22,4975.54
San Martin,2025-12-29,4982.41
San Martin,2026-01-05,5111.73
San Martin,2026-01-12,4972.86
San Martin,2026-01-19,5141.60
San Martin,2026-01-26,5157.04
Tacna,2023-02-06,4874.78
Tacna,2023-02-13,4849.82
Tacna,2023-02-20,4804.89
Tacna,2023-02-27,4815.81
Tacna,2023-03-06,4909.82
Tacna,2023-03-13,5023.39
Tacna,2023-03-20,5031.89
Tacna,2023-03-27,5002.81
Tacna,2023-04-03,5169.81
Tacna,2023-04-10,5114.55
Tacna,2023-04-17,5253.54
Tacna,2023-04-24,5258.37
Tacna,2023-05-01,5181.69
Tacna,2023-05-08,5154.34
Tacna,2023-05-15,5083.24
Tacna,2023-05-22,5173.62
Tacna,2023-05-29,5142.10
Tacna,2023-06-05,5107.73
Tacna,2023-06-12,5040.42
Tacna,2023-06-19,5068.50
Tacna,2023-06-26,5110.20
Tacna,2023-07-03,5216.48
Tacna,2023-07-10,5165.05
Tacna,2023-07-17,5212.11
Tacna,2023-07-24,5139.99
Tacna,2023-07-31,5010.05
Tacna,2023-08-07,5010.93
Tacna,2023-08-14,4919.12
Tacna,2023-08-21,4765.39
Tacna,2023-08-28,4822.08
Tacna,2023-09-04,4713.39
Tacna,2023-09-11,4700.92
Tacna,2023-09-18,4691.07
Tacna,2023-09-25,4665.49
Tacna,2023-10-02,4838.33
Tacna,2023-10-09,4825.81
Tacna,2023-10-16,4752.31
Tacna,2023-10-23,4777.00
Tacna,2023-10-30,4766.82
Tacna,2023-11-06,4502.18
Tacna,2023-11-13,4594.81
Tacna,2023-11-20,4667.47
Tacna,2023-11-27,4576.71
Tacna,2023-12-04,4573.63
Tacna,2023-12-11,4639.36
Tacna,2023-12-18,4694.71
Tacna,2023-12-25,4694.05
Tacna,2024-01-01,4666.44
Tacna,2024-01-08,4884.79
Tacna,2024-01-15,4906.49
Tacna,2024-01-22,4931.53
Tacna,2024-01-29,5024.76
Tacna,2024-02-05,4835.15
Tacna,2024-02-12,4940.63
Tacna,2024-02-19,4926.56
Tacna,2024-02-26,4826.71
Tacna,2024-03-04,5015.84
Tacna,2024-03-11,5054.18
Tacna,2024-03-18,5180.82
Tacna,2024-03-25,5075.31
Tacna,2024-04-01,5091.44
Tacna,2024-04-08,5171.22
Tacna,2024-04-15,5167.23
Tacna,2024-04-22,5296.18
Tacna,2024-04-29,5292.98
Tacna,2024-05-06,5230.07
Tacna,2024-05-13,5134.41
Tacna,2024-05-20,5191.18
Tacna,2024-05-27,5319.19
Tacna,2024-06-03,5213.79
Tacna,2024-06-10,5211.98
Tacna,2024-06-17,5120.55
Tacna,2024-06-24,5050.33
Tacna,2024-07-01,5196.26
Tacna,2024-07-08,5237.20
Tacna,2024-07-15,5255.72
Tacna,2024-07-22,5137.42
Tacna,2024-07-29,5055.58
Tacna,2024-08-05,4960.89
Tacna,2024-08-12,5021.30
Tacna,2024-08-19,4962.70
Tacna,2024-08-26,4807.22
Tacna,2024-09-02,4691.80
Tacna,2024-09-09,4931.74
Tacna,2024-09-16,4903.43
Tacna,2024-09-23,4756.40
Tacna,2024-09-30,4791.27
Tacna,2024-10-07,4979.63
Tacna,2024-10-14,4872.37
Tacna,2024-10-21,4765.77
Tacna,2024-10-28,4791.29
Tacna,2024-11-04,4759.62
Tacna,2024-11-11,4642.43
Tacna,2024-11-18,4548.91
Tacna,2024-11-25,4612.42
Tacna,2024-12-02,4749.36
Tacna,2024-12-09,4747.10
Tacna,2024-12-16,4645.70
Tacna,2024-12-23,4860.46
Tacna,2024-12-30,4792.27
Tacna,2025-01-06,4902.91
Tacna,2025-01-13,4997.92
Tacna,2025-01-20,4919.47
Tacna,2025-01-27,5004.46
Tacna,2025-02-03,4865.76
Tacna,2025-02-10,4794.21
Tacna,2025-02-17,4870.45
Tacna,2025-02-24,4855.72
Tacna,2025-03-03,4923.77
Tacna,2025-03-10,5069.98
Tacna,2025-03-17,5116.10
Tacna,2025-03-24,5219.74
Tacna,2025-03-31,5202.11
Tacna,2025-04-07,5350.36
Tacna,2025-04-14,5231.25
Tacna,2025-04-21,5286.01
Tacna,2025-04-28,5226.01
Tacna,2025-05-05,5353.43
Tacna,2025-05-12,5303.69
Tacna,2025-05-19,5206.19
Tacna,2025-05-26,5302.31
Tacna,2025-06-02,5131.73
Tacna,2025-06-09,5218.28
Tacna,2025-06-16,5242.18
Tacna,2025-06-23,5316.22
Tacna,2025-06-30,5340.95
Tacna,2025-07-07,5293.38
Tacna,2025-07-14,5342.39
Tacna,2025-07-21,5230.34
Tacna,2025-07-28,5195.06
Tacna,2025-08-04,5087.77
Tacna,2025-08-11,5148.77
Tacna,2025-08-18,4946.26
Tacna,2025-08-25,4868.73
Tacna,2025-09-01,4888.26
Tacna,2025-09-08,4855.33
Tacna,2025-09-15,4880.48
Tacna,2025-09-22,4844.52
Tacna,2025-09-29,4948.39
Tacna,2025-10-06,4795.93
Tacna,2025-10-13,4933.32
Tacna,2025-10-20,4758.94
Tacna,2025-10-27,4762.44
Tacna,2025-11-03,4752.17
Tacna,2025-11-10,4761.08
Tacna,2025-11-17,4598.29
Tacna,2025-11-24,4680.88
Tacna,2025-12-01,4806.81
Tacna,2025-12-08,4799.40
Tacna,2025-12-15,4756.12
Tacna,2025-12-22,5007.15
Tacna,2025-12-29,4841.26
Tacna,2026-01-05,4904.08
Tacna,2026-01-12,5047.76
Tacna,2026-01-19,5044.24
Tacna,2026-01-26,5010.98
Tumbes,2023-02-06,4910.56
Tumbes,2023-02-13,4715.60
Tumbes,2023-02-20,4818.16
Tumbes,2023-02-27,4768.42
Tumbes,2023-03-06,4889.99
Tumbes,2023-03-13,4850.90
Tumbes,2023-03-20,4902.78
Tumbes,2023-03-27,4993.46
Tumbes,2023-04-03,5185.86
Tumbes,2023-04-10,5187.03
Tumbes,2023-04-17,5296.67
Tumbes,2023-04-24,5379.87
Tumbes,2023-05-01,5328.18
Tumbes,2023-05-08,5356.64
Tumbes,2023-05-15,5254.36
Tumbes,2023-05-22,5307.20
Tumbes,2023-05-29,5237.33
Tumbes,2023-06-05,5355.96
Tumbes,2023-06-12,5397.30
Tumbes,2023-06-19,5428.52
Tumbes,2023-06-26,5395.62
Tumbes,2023-07-03,5485.18
Tumbes,2023-07-10,5437.79
Tumbes,2023-07-17,5415.82
Tumbes,2023-07-24,5471.43
Tumbes,2023-07-31,5453.80
Tumbes,2023-08-07,5502.33
Tumbes,2023-08-14,5349.65
Tumbes,2023-08-21,5171.99
Tumbes,2023-08-28,5126.63
Tumbes,2023-09-04,5063.06
Tumbes,2023-09-11,5123.51
Tumbes,2023-09-18,5030.33
Tumbes,2023-09-25,5182.26
Tumbes,2023-10-02,5069.27
Tumbes,2023-10-09,5120.50
Tumbes,2023-10-16,5069.78
Tumbes,2023-10-23,5050.91
Tumbes,2023-10-30,4917.51
Tumbes,2023-11-06,4930.21
Tumbes,2023-11-13,4849.39
Tumbes,2023-11-20,4820.08
Tumbes,2023-11-27,4796.08
Tumbes,2023-12-04,4810.62
Tumbes,2023-12-11,4733.70
Tumbes,2023-12-18,4833.19
Tumbes,2023-12-25,4830.40
Tumbes,2024-01-01,4951.99
Tumbes,2024-01-08,4666.60
Tumbes,2024-01-15,4870.40
Tumbes,2024-01-22,5014.27
Tumbes,2024-01-29,4778.33
Tumbes,2024-02-05,5040.63
Tumbes,2024-02-12,4948.89
Tumbes,2024-02-19,4814.33
Tumbes,2024-02-26,5008.19
Tumbes,2024-03-04,4921.46
Tumbes,2024-03-11,4975.79
Tumbes,2024-03-18,5190.05
Tumbes,2024-03-25,5138.85
Tumbes,2024-04-01,5173.12
Tumbes,2024-04-08,5432.13
Tumbes,2024-04-15,5416.21
Tumbes,2024-04-22,5372.21
Tumbes,2024-04-29,5363.88
Tumbes,2024-05-06,5408.84
Tumbes,2024-05-13,5522.41
Tumbes,2024-05-20,5351.35
Tumbes,2024-05-27,5331.71
Tumbes,2024-06-03,5505.32
Tumbes,2024-06-10,5422.56
Tumbes,2024-06-17,5474.78
Tumbes,2024-06-24,5534.09
Tumbes,2024-07-01,5504.13
Tumbes,2024-07-08,5392.18
Tumbes,2024-07-15,5541.03
Tumbes,2024-07-22,5621.98
Tumbes,2024-07-29,5650.34
Tumbes,2024-08-05,5453.94
Tumbes,2024-08-12,5402.90
Tumbes,2024-08-19,5434.82
Tumbes,2024-08-26,5331.44
Tumbes,2024-09-02,5269.38
Tumbes,2024-09-09,5092.35
Tumbes,2024-09-16,5177.26
Tumbes,2024-09-23,5210.18
Tumbes,2024-09-30,5092.32
Tumbes,2024-10-07,5157.51
Tumbes,2024-10-14,5273.49
Tumbes,2024-10-21,5114.36
Tumbes,2024-10-28,4994.16
Tumbes,2024-11-04,4912.23
Tumbes,2024-11-11,4978.95
Tumbes,2024-11-18,4891.63
Tumbes,2024-11-25,4834.03
Tumbes,2024-12-02,4883.62
Tumbes,2024-12-09,4884.99
Tumbes,2024-12-16,4893.51
Tumbes,2024-12-23,4934.29
Tumbes,2024-12-30,4868.10
Tumbes,2025-01-06,4942.79
Tumbes,2025-01-13,4993.48
Tumbes,2025-01-20,5031.47
Tumbes,2025-01-27,5109.04
Tumbes,2025-02-03,4999.31
Tumbes,2025-02-10,4995.52
Tumbes,2025-02-17,5146.26
Tumbes,2025-02-24,5073.83
Tumbes,2025-03-03,5001.51
Tumbes,2025-03-10,5117.42
Tumbes,2025-03-17,5117.01
Tumbes,2025-03-24,5192.61
Tumbes,2025-03-31,5251.26
Tumbes,2025-04-07,5352.39
Tumbes,2025-04-14,5592.21
Tumbes,2025-04-21,5562.15
Tumbes,2025-04-28,5607.52
Tumbes,2025-05-05,5595.30
Tumbes,2025-05-12,5513.63
Tumbes,2025-05-19,5543.95
Tumbes,2025-05-26,5523.71
Tumbes,2025-06-02,5455.56
Tumbes,2025-06-09,5467.86
Tumbes,2025-06-16,5629.29
Tumbes,2025-06-23,5523.29
Tumbes,2025-06-30,5645.06
Tumbes,2025-07-07,5694.64
Tumbes,2025-07-14,5706.26
Tumbes,2025-07-21,5667.83
Tumbes,2025-07-28,5533.59
Tumbes,2025-08-04,5599.24
Tumbes,2025-08-11,5498.29
Tumbes,2025-08-18,5385.04
Tumbes,2025-08-25,5265.96
Tumbes,2025-09-01,5382.02
Tumbes,2025-09-08,5222.60
Tumbes,2025-09-15,5195.85
Tumbes,2025-09-22,5412.35
Tumbes,2025-09-29,5215.15
Tumbes,2025-10-06,5256.51
Tumbes,2025-10-13,5269.61
Tumbes,2025-10-20,5238.15
Tumbes,2025-10-27,5123.65
Tumbes,2025-11-03,5091.37
Tumbes,2025-11-10,5134.57
Tumbes,2025-11-17,5013.57
Tumbes,2025-11-24,4991.49
Tumbes,2025-12-01,4830.78
Tumbes,2025-12-08,4931.70
Tumbes,2025-12-15,5040.41
Tumbes,2025-12-22,4966.62
Tumbes,2025-12-29,4988.64
Tumbes,2026-01-05,5111.31
Tumbes,2026-01-12,5156.11
Tumbes,2026-01-19,5159.18
Tumbes,2026-01-26,5110.42
Ucayali,2023-02-06,4918.14
Ucayali,2023-02-13,4706.49
Ucayali,2023-02-20,4903.41
Ucayali,2023-02-27,4842.43
Ucayali,2023-03-06,4822.78
Ucayali,2023-03-13,4903.58
Ucayali,2023-03-20,5008.61
Ucayali,2023-03-27,5066.06
Ucayali,2023-04-03,5118.40
Ucayali,2023-04-10,5127.56
Ucayali,2023-04-17,5246.26
Ucayali,2023-04-24,5338.14
Ucayali,2023-05-01,5320.49
Ucayali,2023-05-08,5326.59
Ucayali,2023-05-15,5253.69
Ucayali,2023-05-22,5261.56
Ucayali,2023-05-29,5331.60
Ucayali,2023-06-05,5438.07
Ucayali,2023-06-12,5354.37
Ucayali,2023-06-19,5389.97
Ucayali,2023-06-26,5390.50
Ucayali,2023-07-03,5454.67
Ucayali,2023-07-10,5484.70
Ucayali,2023-07-17,5574.54
Ucayali,2023-07-24,5516.98
Ucayali,2023-07-31,5496.86
Ucayali,2023-08-07,5449.94
Ucayali,2023-08-14,5438.76
Ucayali,2023-08-21,5328.82
Ucayali,2023-08-28,5208.21
Ucayali,2023-09-04,5250.39
Ucayali,2023-09-11,5168.80
Ucayali,2023-09-18,5162.81
Ucayali,2023-09-25,5031.89
Ucayali,2023-10-02,5095.06
Ucayali,2023-10-09,5155.45
Ucayali,2023-10-16,5090.50
Ucayali,2023-10-23,5160.75
Ucayali,2023-10-30,5075.32
Ucayali,2023-11-06,5057.21
Ucayali,2023-11-13,4986.97
Ucayali,2023-11-20,4751.87
Ucayali,2023-11-27,4865.18
Ucayali,2023-12-04,4846.71
Ucayali,2023-12-11,4763.41
Ucayali,2023-12-18,4918.74
Ucayali,2023-12-25,4830.19
Ucayali,2024-01-01,4851.42
Ucayali,2024-01-08,4949.81
Ucayali,2024-01-15,4910.56
Ucayali,2024-01-22,5005.20
Ucayali,2024-01-29,4947.21
Ucayali,2024-02-05,4860.54
Ucayali,2024-02-12,4980.47
Ucayali,2024-02-19,5003.60
Ucayali,2024-02-26,4903.27
Ucayali,2024-03-04,4749.46
Ucayali,2024-03-11,4960.07
Ucayali,2024-03-18,4975.06
Ucayali,2024-03-25,5177.47
Ucayali,2024-04-01,5203.12
Ucayali,2024-04-08,5340.28
Ucayali,2024-04-15,5381.45
Ucayali,2024-04-22,5307.72
Ucayali,2024-04-29,5422.65
Ucayali,2024-05-06,5525.57
Ucayali,2024-05-13,5394.44
Ucayali,2024-05-20,5456.46
Ucayali,2024-05-27,5369.15
Ucayali,2024-06-03,5475.95
Ucayali,2024-06-10,5567.71
Ucayali,2024-06-17,5434.83
Ucayali,2024-06-24,5537.42
Ucayali,2024-07-01,5575.28
Ucayali,2024-07-08,5555.64
Ucayali,2024-07-15,5629.60
Ucayali,2024-07-22,5694.94
Ucayali,2024-07-29,5741.04
Ucayali,2024-08-05,5461.00
Ucayali,2024-08-12,5353.27
Ucayali,2024-08-19,5430.64
Ucayali,2024-08-26,5307.19
Ucayali,2024-09-02,5306.79
Ucayali,2024-09-09,5337.66
Ucayali,2024-09-16,5257.66
Ucayali,2024-09-23,5270.22
Ucayali,2024-09-30,5245.53
Ucayali,2024-10-07,5259.31
Ucayali,2024-10-14,5260.66
Ucayali,2024-10-21,5324.04
Ucayali,2024-10-28,5092.25
Ucayali,2024-11-04,5137.91
Ucayali,2024-11-11,5001.58
Ucayali,2024-11-18,4969.27
Ucayali,2024-11-25,4974.72
Ucayali,2024-12-02,4881.39
Ucayali,2024-12-09,4856.03
Ucayali,2024-12-16,4812.03
Ucayali,2024-12-23,4970.53
Ucayali,2024-12-30,4835.26
Ucayali,2025-01-06,4970.18
Ucayali,2025-01-13,5086.72
Ucayali,2025-01-20,5068.55
Ucayali,2025-01-27,5118.49
Ucayali,2025-02-03,4973.65
Ucayali,2025-02-10,5106.57
Ucayali,2025-02-17,5079.21
Ucayali,2025-02-24,4985.61
Ucayali,2025-03-03,4980.93
Ucayali,2025-03-10,5227.46
Ucayali,2025-03-17,5129.29
Ucayali,2025-03-24,5255.64
Ucayali,2025-03-31,5388.44
Ucayali,2025-04-07,5354.29
Ucayali,2025-04-14,5382.83
Ucayali,2025-04-21,5526.26
Ucayali,2025-04-28,5509.58
Ucayali,2025-05-05,5558.86
Ucayali,2025-05-12,5576.80
Ucayali,2025-05-19,5587.16
Ucayali,2025-05-26,5541.14
Ucayali,2025-06-02,5546.08
Ucayali,2025-06-09,5627.45
Ucayali,2025-06-16,5691.85
Ucayali,2025-06-23,5664.26
Ucayali,2025-06-30,5673.03
Ucayali,2025-07-07,5744.62
Ucayali,2025-07-14,5857.62
Ucayali,2025-07-21,5716.85
Ucayali,2025-07-28,5628.82
Ucayali,2025-08-04,5612.46
Ucayali,2025-08-11,5606.66
Ucayali,2025-08-18,5606.33
Ucayali,2025-08-25,5590.00
Ucayali,2025-09-01,5458.72
Ucayali,2025-09-08,5408.93
Ucayali,2025-09-15,5350.49
Ucayali,2025-09-22,5355.21
Ucayali,2025-09-29,5350.00
Ucayali,2025-10-06,5335.86
Ucayali,2025-10-13,5306.75
Ucayali,2025-10-20,5281.64
Ucayali,2025-10-27,5241.21
Ucayali,2025-11-03,5226.75
Ucayali,2025-11-10,5209.70
Ucayali,2025-11-17,5044.80
Ucayali,2025-11-24,5009.98
Ucayali,2025-12-01,4987.46
Ucayali,2025-12-08,4964.42
Ucayali,2025-12-15,4897.64
Ucayali,2025-12-22,5009.57
Ucayali,2025-12-29,5074.39
Ucayali,2026-01-05,4887.16
Ucayali,2026-01-12,5173.52
Ucayali,2026-01-19,5155.66
Ucayali,2026-01-26,5109.00
